isogroupOarb_105540_c1_g1	Fibroblast growth factor receptor 1 OS=Homo sapiens OX=9606 GN=FGFR1 PE=1 SV=3 E(blastx)=4e-44
isogroupOarb_149341_c0_g1	Formin-binding protein 4 OS=Homo sapiens OX=9606 GN=FNBP4 PE=1 SV=3 E(blastx)=3e-24
isogroupOarb_140155_c2_g1	Cytochrome P450 3A1 OS=Rattus norvegicus OX=10116 GN=Cyp3a1 PE=1 SV=1 E(blastx)=3e-67
isogroupOarb_137448_c1_g1	Failed axon connections homolog OS=Mus musculus OX=10090 GN=Faxc PE=2 SV=1 E(blastx)=2e-13
isogroupOarb_140993_c0_g2	Forkhead box protein B1 OS=Homo sapiens OX=9606 GN=FOXB1 PE=1 SV=3 E(blastx)=5e-60
isogroupOarb_110434_c1_g1	RING finger protein 32 OS=Macaca fascicularis OX=9541 GN=RNF32 PE=2 SV=1 E(blastx)=1e-16
isogroupOarb_140104_c2_g4	Pre-mRNA-splicing factor RBM22 OS=Xenopus tropicalis OX=8364 GN=rbm22 PE=2 SV=1 E(blastx)=1e-84
isogroupOarb_145453_c1_g1	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial OS=Bos taurus OX=9913 GN=NDUFA9 PE=1 SV=1 E(blastx)=8e-14
isogroupOarb_88998_c0_g1	Dynein heavy chain 10, axonemal OS=Homo sapiens OX=9606 GN=DNAH10 PE=1 SV=4 E(blastx)=2e-55
isogroupOarb_143354_c1_g1	Octopamine receptor beta-2R OS=Chilo suppressalis OX=168631 GN=OA2B2 PE=2 SV=1 E(blastx)=3e-14
isogroupOarb_143154_c1_g1	Glutamine--tRNA ligase OS=Homo sapiens OX=9606 GN=QARS PE=1 SV=1 E(blastx)=5e-151
isogroupOarb_120493_c2_g1	Peroxisomal membrane protein PEX13 OS=Mus musculus OX=10090 GN=Pex13 PE=1 SV=1 E(blastx)=4e-25
isogroupOarb_153287_c3_g1	WD repeat-containing protein 78 OS=Mus musculus OX=10090 GN=Wdr78 PE=1 SV=1 E(blastx)=2e-25
isogroupOarb_134103_c1_g1	Hemicentin-1 OS=Mus musculus OX=10090 GN=Hmcn1 PE=1 SV=1 E(blastx)=2e-32
isogroupOarb_150136_c2_g1	Eukaryotic translation initiation factor 2-alpha kinase 1 OS=Macaca fascicularis OX=9541 GN=EIF2AK1 PE=2 SV=1 E(blastx)=2e-48
isogroupOarb_105867_c1_g1	Putative ammonium transporter 3 OS=Caenorhabditis elegans OX=6239 GN=amt-3 PE=3 SV=2 E(blastx)=6e-47
isogroupOarb_137514_c6_g1	Secretory carrier-associated membrane protein 1 OS=Sus scrofa OX=9823 GN=SCAMP1 PE=2 SV=1 E(blastx)=2e-13
isogroupOarb_152973_c0_g2	Probable ATP-dependent RNA helicase DDX59 OS=Mus musculus OX=10090 GN=Ddx59 PE=1 SV=1 E(blastx)=9e-48
isogroupOarb_154462_c9_g1	DNA polymerase kappa OS=Mus musculus OX=10090 GN=Polk PE=1 SV=1 E(blastx)=6e-178
isogroupOarb_150178_c3_g2	Neutral and basic amino acid transport protein rBAT OS=Mus musculus OX=10090 GN=Slc3a1 PE=1 SV=1 E(blastx)=1e-31
isogroupOarb_99569_c0_g1	Hydrocephalus-inducing protein homolog OS=Homo sapiens OX=9606 GN=HYDIN PE=1 SV=3 E(blastx)=6e-30
isogroupOarb_153926_c8_g1	Craniofacial development protein 2 OS=Bos taurus OX=9913 GN=CFDP2 PE=1 SV=2 E(blastx)=3e-39
isogroupOarb_151836_c2_g3	Sushi, nidogen and EGF-like domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SNED1 PE=2 SV=2 E(blastx)=3e-89
isogroupOarb_132040_c1_g1	L-threonine dehydratase catabolic TdcB OS=Staphylococcus aureus (strain N315) OX=158879 GN=tdcB PE=1 SV=1 E(blastx)=2e-40
isogroupOarb_117159_c4_g1	Palmitoyl-protein thioesterase 1 OS=Rattus norvegicus OX=10116 GN=Ppt1 PE=1 SV=1 E(blastx)=3e-31
isogroupOarb_59307_c0_g1	Transcriptional repressor protein YY1 OS=Homo sapiens OX=9606 GN=YY1 PE=1 SV=2 E(blastx)=3e-104
isogroupOarb_116279_c6_g1	Putative tyrosinase-like protein tyr-3 OS=Caenorhabditis elegans OX=6239 GN=tyr-3 PE=3 SV=5 E(blastx)=6e-10
isogroupOarb_149532_c2_g1	Rab GTPase-activating protein 1 OS=Pongo abelii OX=9601 GN=RABGAP1 PE=2 SV=1 E(blastx)=4e-13
isogroupOarb_147413_c4_g1	Protein Dok-7 OS=Mus musculus OX=10090 GN=Dok7 PE=1 SV=1 E(blastx)=4e-07
isogroupOarb_117897_c1_g1	LINE-1 retrotransposable element ORF2 protein OS=Mus musculus OX=10090 GN=Pol PE=1 SV=2 E(blastx)=3e-51
isogroupOarb_116763_c4_g1	Urease accessory protein D OS=Oryza sativa subsp. indica OX=39946 GN=URED PE=2 SV=1 E(blastx)=2e-30
isogroupOarb_117313_c2_g1	Stress-associated endoplasmic reticulum protein 2 OS=Mus musculus OX=10090 GN=Serp2 PE=3 SV=2 E(blastx)=3e-32
isogroupOarb_154475_c3_g2	Potassium voltage-gated channel subfamily A member 2 OS=Homo sapiens OX=9606 GN=KCNA2 PE=1 SV=2 E(blastx)=5e-06
isogroupOarb_55100_c0_g1	Glycine receptor subunit alphaZ1 OS=Danio rerio OX=7955 GN=glra1 PE=1 SV=1 E(blastx)=8e-31
isogroupOarb_154078_c6_g5	Collagen alpha-1(II) chain OS=Xenopus tropicalis OX=8364 GN=col2a1 PE=2 SV=1 E(blastx)=2e-37
isogroupOarb_113205_c5_g1	Proton-coupled folate transporter OS=Danio rerio OX=7955 GN=slc46a1 PE=2 SV=1 E(blastx)=1e-28
isogroupOarb_104598_c4_g1	Proto-oncogene tyrosine-protein kinase receptor Ret OS=Rattus norvegicus OX=10116 GN=Ret PE=1 SV=1 E(blastx)=7e-38
isogroupOarb_151000_c2_g1	Zinc finger protein AEBP2 OS=Danio rerio OX=7955 GN=aebp2 PE=2 SV=2 E(blastx)=5e-49
isogroupOarb_108743_c0_g1	Transmembrane matrix receptor MUP-4 OS=Caenorhabditis elegans OX=6239 GN=mup-4 PE=1 SV=4 E(blastx)=5e-07
isogroupOarb_149496_c2_g2	Serine/threonine-protein phosphatase 1 OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=pphA PE=1 SV=1 E(blastx)=9e-11
isogroupOarb_140617_c1_g1	Cytoplasmic dynein 1 intermediate chain 2 OS=Bos taurus OX=9913 GN=DYNC1I2 PE=1 SV=1 E(blastx)=6e-101
isogroupOarb_130349_c1_g1	Vacuolar fusion protein MON1 homolog A OS=Gallus gallus OX=9031 GN=MON1A PE=2 SV=1 E(blastx)=5e-109
isogroupOarb_119280_c1_g2	E3 SUMO-protein ligase KIAA1586 OS=Homo sapiens OX=9606 GN=KIAA1586 PE=1 SV=2 E(blastx)=2e-05
isogroupOarb_116728_c4_g5	Pyridoxal phosphate phosphatase PHOSPHO2 OS=Mus musculus OX=10090 GN=Phospho2 PE=1 SV=1 E(blastx)=8e-54
isogroupOarb_130383_c0_g2	Glycine receptor subunit alpha-1 OS=Bos taurus OX=9913 GN=GLRA1 PE=1 SV=1 E(blastx)=2e-90
isogroupOarb_153962_c6_g4	WD repeat-containing protein 27 OS=Mus musculus OX=10090 GN=Wdr27 PE=2 SV=2 E(blastx)=2e-41
isogroupOarb_102132_c3_g1	Potassium voltage-gated channel subfamily A member 10 OS=Gallus gallus OX=9031 GN=KCNA10 PE=2 SV=1 E(blastx)=4e-06
isogroupOarb_140629_c0_g1	Homeobox protein HMX3 OS=Danio rerio OX=7955 GN=hmx3 PE=2 SV=1 E(blastx)=1e-30
isogroupOarb_140296_c0_g3	Hippocalcin-like protein 1 OS=Homo sapiens OX=9606 GN=HPCAL1 PE=1 SV=3 E(blastx)=4e-64
isogroupOarb_111812_c3_g1	Mucin-like protein (Fragment) OS=Acropora millepora OX=45264 PE=1 SV=1 E(blastx)=2e-24
isogroupOarb_107499_c1_g3	Peptidyl-prolyl cis-trans isomerase F, mitochondrial OS=Homo sapiens OX=9606 GN=PPIF PE=1 SV=1 E(blastx)=2e-132
isogroupOarb_147410_c0_g1	E3 ubiquitin-protein ligase SH3RF1 OS=Xenopus laevis OX=8355 GN=sh3rf1 PE=1 SV=1 E(blastx)=6e-73
isogroupOarb_117946_c0_g2	Sushi-repeat-containing protein SRPX OS=Mus musculus OX=10090 GN=Srpx PE=2 SV=1 E(blastx)=8e-22
isogroupOarb_111893_c4_g1	Cleft lip and palate transmembrane protein 1 homolog OS=Danio rerio OX=7955 GN=clptm1 PE=2 SV=1 E(blastx)=7e-28
isogroupOarb_153366_c6_g2	RNA-binding protein 26 OS=Homo sapiens OX=9606 GN=RBM26 PE=1 SV=3 E(blastx)=5e-36
isogroupOarb_148259_c0_g1	Homeobox protein goosecoid OS=Drosophila melanogaster OX=7227 GN=Gsc PE=2 SV=2 E(blastx)=5e-31
isogroupOarb_152060_c6_g1	Mediator of RNA polymerase II transcription subunit 17 OS=Xenopus tropicalis OX=8364 GN=med17 PE=2 SV=1 E(blastx)=2e-134
isogroupOarb_155214_c6_g2	Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 OS=Rattus norvegicus OX=10116 GN=Svep1 PE=1 SV=1 E(blastx)=1e-123
isogroupOarb_149390_c3_g1	Adhesion G protein-coupled receptor E2 OS=Canis lupus familiaris OX=9615 GN=ADGRE2 PE=2 SV=2 E(blastx)=6e-25
isogroupOarb_140323_c1_g1	Mitochondrial 2-oxodicarboxylate carrier OS=Mus musculus OX=10090 GN=Slc25a21 PE=1 SV=1 E(blastx)=3e-10
isogroupOarb_146707_c4_g2	Carbohydrate sulfotransferase 1 OS=Danio rerio OX=7955 GN=chst1 PE=2 SV=2 E(blastx)=2e-32
isogroupOarb_116742_c0_g5	NFX1-type zinc finger-containing protein 1 OS=Mus musculus OX=10090 GN=Znfx1 PE=1 SV=3 E(blastx)=7e-31
isogroupOarb_137416_c6_g1	Transcriptional adapter 1 OS=Bos taurus OX=9913 GN=TADA1 PE=2 SV=1 E(blastx)=1e-17
isogroupOarb_152716_c3_g1	Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2 E(blastx)=1e-98
isogroupOarb_121273_c1_g1	Signal recognition particle receptor subunit beta OS=Homo sapiens OX=9606 GN=SRPRB PE=1 SV=3 E(blastx)=9e-65
isogroupOarb_103009_c1_g1	Golgi apparatus protein 1 OS=Homo sapiens OX=9606 GN=GLG1 PE=1 SV=2 E(blastx)=5e-120
isogroupOarb_148518_c1_g2	Putative ATP-dependent RNA helicase DHX57 OS=Homo sapiens OX=9606 GN=DHX57 PE=1 SV=2 E(blastx)=1e-126
isogroupOarb_147650_c0_g2	Exonuclease 3'-5' domain-containing protein 2 OS=Homo sapiens OX=9606 GN=EXD2 PE=1 SV=2 E(blastx)=7e-79
isogroupOarb_104670_c6_g3	Cytochrome c oxidase subunit 1 (Fragment) OS=Pomoxis nigromaculatus OX=8182 GN=mt-co1 PE=3 SV=1 E(blastx)=1e-93
isogroupOarb_120930_c4_g2	Protein phosphatase 1E OS=Homo sapiens OX=9606 GN=PPM1E PE=1 SV=3 E(blastx)=3e-118
isogroupOarb_155080_c11_g4	Eukaryotic translation initiation factor 3 subunit C OS=Bos taurus OX=9913 GN=EIF3C PE=2 SV=1 E(blastx)=2e-85
isogroupOarb_145209_c0_g1	Golgi-associated plant pathogenesis-related protein 1 OS=Mus musculus OX=10090 GN=Glipr2 PE=1 SV=3 E(blastx)=2e-18
isogroupOarb_143978_c0_g2	Polyketide synthase PksN OS=Bacillus subtilis (strain 168) OX=224308 GN=pksN PE=1 SV=3 E(blastx)=7e-05
isogroupOarb_122877_c1_g2	b(0,+)-type amino acid transporter 1 OS=Homo sapiens OX=9606 GN=SLC7A9 PE=1 SV=1 E(blastx)=1e-73
isogroupOarb_108928_c3_g2	Caspase-3 OS=Mesocricetus auratus OX=10036 GN=CASP3 PE=2 SV=1 E(blastx)=2e-11
isogroupOarb_149723_c1_g2	UPF0518 protein v1g243165 OS=Nematostella vectensis OX=45351 GN=v1g243165 PE=3 SV=1 E(blastx)=3e-82
isogroupOarb_154523_c3_g1	Uridine-cytidine kinase-like 1 OS=Mus musculus OX=10090 GN=Uckl1 PE=1 SV=1 E(blastx)=3e-49
isogroupOarb_147238_c0_g3	2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial OS=Macaca fascicularis OX=9541 GN=BCKDHA PE=2 SV=1 E(blastx)=2e-172
isogroupOarb_134630_c0_g1	tRNA wybutosine-synthesizing protein 3 homolog OS=Homo sapiens OX=9606 GN=TYW3 PE=2 SV=2 E(blastx)=1e-65
isogroupOarb_128512_c1_g2	Probable G-protein coupled receptor 101 OS=Homo sapiens OX=9606 GN=GPR101 PE=1 SV=1 E(blastx)=4e-07
isogroupOarb_149315_c1_g1	Delta-like protein C OS=Danio rerio OX=7955 GN=dlc PE=2 SV=1 E(blastx)=1e-08
isogroupOarb_148920_c1_g1	Thyroxine 5-deiodinase (Fragment) OS=Gallus gallus OX=9031 GN=DIO3 PE=2 SV=3 E(blastx)=2e-48
isogroupOarb_146817_c0_g3	Putative diacyglycerol O-acyltransferase Mb3154c OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=BQ2027_MB3154C PE=3 SV=1 E(blastx)=7e-21
isogroupOarb_141175_c3_g6	Methylthioribose-1-phosphate isomerase OS=Nematostella vectensis OX=45351 GN=v1g237765 PE=3 SV=1 E(blastx)=9e-158
isogroupOarb_123225_c5_g1	Cytochrome c oxidase subunit 1 OS=Lumbricus terrestris OX=6398 GN=COI PE=3 SV=1 E(blastx)=1e-92
isogroupOarb_153071_c1_g2	LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens OX=9606 PE=1 SV=1 E(blastx)=7e-44
isogroupOarb_140153_c4_g1	Glyoxylate reductase OS=Thermofilum pendens (strain DSM 2475 / Hrk 5) OX=368408 GN=gyaR PE=3 SV=1 E(blastx)=2e-12
isogroupOarb_101274_c1_g1	Nucleolar pre-ribosomal-associated protein 1 OS=Homo sapiens OX=9606 GN=URB1 PE=1 SV=4 E(blastx)=2e-07
isogroupOarb_127142_c0_g1	Ras-related protein rab7 OS=Epinephelus coioides OX=94232 GN=rab7 PE=1 SV=1 E(blastx)=2e-28
isogroupOarb_155763_c31_g1	E3 ubiquitin-protein ligase RNF213 OS=Mus musculus OX=10090 GN=Rnf213 PE=1 SV=2 E(blastx)=1e-26
isogroupOarb_152769_c3_g3	Protein Jade-1 OS=Xenopus laevis OX=8355 GN=jade1 PE=2 SV=1 E(blastx)=2e-147
isogroupOarb_143767_c0_g1	Acetyl-CoA acetyltransferase OS=Rhizobium meliloti (strain 1021) OX=266834 GN=phaA PE=3 SV=1 E(blastx)=7e-117
isogroupOarb_149321_c2_g2	Smoothened homolog (Fragment) OS=Gallus gallus OX=9031 GN=SMO PE=2 SV=1 E(blastx)=1e-63
isogroupOarb_140473_c1_g2	VWFA and cache domain-containing protein 1 OS=Mus musculus OX=10090 GN=Cachd1 PE=2 SV=1 E(blastx)=1e-24
isogroupOarb_151348_c1_g3	E3 ubiquitin-protein ligase MIB2 OS=Rattus norvegicus OX=10116 GN=Mib2 PE=1 SV=2 E(blastx)=2e-179
isogroupOarb_146492_c7_g1	Leucine-rich repeat-containing protein 40 OS=Xenopus laevis OX=8355 GN=lrrc40 PE=2 SV=1 E(blastx)=1e-26
isogroupOarb_142452_c0_g1	Ankyrin repeat and protein kinase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ANKK1 PE=2 SV=1 E(blastx)=1e-24
isogroupOarb_105087_c0_g5	Peroxisomal acyl-coenzyme A oxidase 3 OS=Pongo abelii OX=9601 GN=ACOX3 PE=2 SV=1 E(blastx)=2e-23
isogroupOarb_154195_c6_g1	DnaJ homolog subfamily C member 2 OS=Bos taurus OX=9913 GN=DNAJC2 PE=2 SV=1 E(blastx)=8e-53
isogroupOarb_147706_c4_g4	Target of rapamycin complex 2 subunit MAPKAP1 OS=Xenopus tropicalis OX=8364 GN=mapkap1 PE=2 SV=1 E(blastx)=1e-28
isogroupOarb_142713_c3_g3	piRNA biogenesis protein EXD1 OS=Mus musculus OX=10090 GN=Exd1 PE=1 SV=1 E(blastx)=7e-11
isogroupOarb_127854_c0_g1	Putative histone-lysine N-methyltransferase PRDM6 OS=Bos taurus OX=9913 GN=PRDM6 PE=2 SV=1 E(blastx)=3e-45
isogroupOarb_154805_c1_g1	Mitochondrial substrate carrier family protein G OS=Dictyostelium discoideum OX=44689 GN=mcfG PE=2 SV=1 E(blastx)=9e-43
isogroupOarb_145519_c0_g1	Integrase/recombinase xerD homolog OS=Selenomonas ruminantium OX=971 GN=xerD PE=3 SV=1 E(blastx)=1e-16
isogroupOarb_102564_c0_g1	Tenascin OS=Sus scrofa OX=9823 GN=TNC PE=1 SV=1 E(blastx)=4e-29
isogroupOarb_152432_c2_g2	Short transient receptor potential channel 4-associated protein OS=Homo sapiens OX=9606 GN=TRPC4AP PE=1 SV=2 E(blastx)=8e-29
isogroupOarb_148405_c0_g1	PH, RCC1 and FYVE domains-containing protein 1 OS=Arabidopsis thaliana OX=3702 GN=PRAF1 PE=1 SV=1 E(blastx)=5e-65
isogroupOarb_20717_c0_g1	Polyubiquitin OS=Candida albicans OX=5476 GN=UBI1 PE=1 SV=1 E(blastx)=9e-33
isogroupOarb_141854_c0_g1	Wolframin OS=Mus musculus OX=10090 GN=Wfs1 PE=1 SV=1 E(blastx)=4e-55
isogroupOarb_147970_c2_g2	Inorganic pyrophosphatase OS=Drosophila melanogaster OX=7227 GN=Nurf-38 PE=1 SV=3 E(blastx)=2e-95
isogroupOarb_145523_c2_g3	WD repeat, SAM and U-box domain-containing protein 1 OS=Gallus gallus OX=9031 GN=WDSUB1 PE=2 SV=2 E(blastx)=6e-48
isogroupOarb_108428_c3_g1	39S ribosomal protein L17, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL17 PE=1 SV=1 E(blastx)=6e-26
isogroupOarb_149864_c1_g1	CREB3 regulatory factor OS=Mus musculus OX=10090 GN=Crebrf PE=2 SV=1 E(blastx)=2e-36
isogroupOarb_147084_c2_g1	Integrin beta-like protein D OS=Dictyostelium discoideum OX=44689 GN=sibD PE=1 SV=1 E(blastx)=1e-10
isogroupOarb_139704_c3_g1	Fukutin-related protein OS=Homo sapiens OX=9606 GN=FKRP PE=1 SV=1 E(blastx)=3e-11
isogroupOarb_155016_c3_g1	Retrovirus-related Pol polyprotein from transposon 412 OS=Drosophila melanogaster OX=7227 GN=POL PE=4 SV=1 E(blastx)=2e-90
isogroupOarb_105044_c1_g3	Ubiquitin-associated protein 1 OS=Rattus norvegicus OX=10116 GN=Ubap1 PE=2 SV=1 E(blastx)=7e-09
isogroupOarb_146053_c0_g1	Monocarboxylate transporter 10 OS=Danio rerio OX=7955 GN=slc16a10 PE=2 SV=1 E(blastx)=1e-55
isogroupOarb_115265_c2_g1	Arachidonate 5-lipoxygenase OS=Homo sapiens OX=9606 GN=ALOX5 PE=1 SV=2 E(blastx)=8e-17
isogroupOarb_154909_c9_g2	Separin OS=Homo sapiens OX=9606 GN=ESPL1 PE=1 SV=3 E(blastx)=2e-87
isogroupOarb_125390_c1_g1	Neurexin-1b OS=Danio rerio OX=7955 GN=nrxn1b PE=2 SV=1 E(blastx)=1e-06
isogroupOarb_111070_c6_g1	Pathogenesis-related protein PRMS OS=Zea mays OX=4577 GN=PRMS PE=2 SV=1 E(blastx)=3e-10
isogroupOarb_132129_c2_g1	Cryptochrome DASH OS=Xenopus laevis OX=8355 GN=cry-dash PE=2 SV=1 E(blastx)=1e-163
isogroupOarb_126314_c2_g2	28S ribosomal protein S31, mitochondrial OS=Rattus norvegicus OX=10116 GN=Mrps31 PE=2 SV=1 E(blastx)=4e-20
isogroupOarb_125555_c0_g1	Atrial natriuretic peptide receptor 2 OS=Bos taurus OX=9913 GN=NPR2 PE=2 SV=1 E(blastx)=3e-61
isogroupOarb_151682_c2_g1	Carboxypeptidase inhibitor SmCI OS=Sabellastarte magnifica OX=389514 PE=1 SV=1 E(blastx)=8e-15
isogroupOarb_153052_c3_g3	E3 SUMO-protein ligase RanBP2 OS=Homo sapiens OX=9606 GN=RANBP2 PE=1 SV=2 E(blastx)=4e-37
isogroupOarb_123764_c2_g2	POU domain, class 3, transcription factor 4 OS=Rattus norvegicus OX=10116 GN=Pou3f4 PE=2 SV=1 E(blastx)=2e-82
isogroupOarb_132243_c2_g2	Zinc finger FYVE domain-containing protein 21 OS=Rattus norvegicus OX=10116 GN=Zfyve21 PE=3 SV=1 E(blastx)=2e-38
isogroupOarb_120490_c6_g2	Metabotropic glutamate receptor 3 OS=Rattus norvegicus OX=10116 GN=Grm3 PE=1 SV=1 E(blastx)=1e-85
isogroupOarb_151663_c1_g2	Hemicentin-1 OS=Mus musculus OX=10090 GN=Hmcn1 PE=1 SV=1 E(blastx)=5e-10
isogroupOarb_106598_c0_g2	CUB and sushi domain-containing protein 3 OS=Mus musculus OX=10090 GN=Csmd3 PE=1 SV=3 E(blastx)=1e-37
isogroupOarb_129664_c2_g1	Secreted frizzled-related protein 3 OS=Gallus gallus OX=9031 GN=FRZB PE=2 SV=1 E(blastx)=1e-46
isogroupOarb_153327_c6_g1	Collagen alpha-1(XXII) chain OS=Homo sapiens OX=9606 GN=COL22A1 PE=2 SV=2 E(blastx)=2e-14
isogroupOarb_155324_c2_g2	Testis-expressed protein 49 OS=Homo sapiens OX=9606 GN=TEX49 PE=4 SV=1 E(blastx)=2e-05
isogroupOarb_150185_c4_g4	Exopolyphosphatase PRUNE1 OS=Homo sapiens OX=9606 GN=PRUNE1 PE=1 SV=2 E(blastx)=6e-08
isogroupOarb_151679_c6_g1	Erbin OS=Homo sapiens OX=9606 GN=ERBIN PE=1 SV=2 E(blastx)=2e-132
isogroupOarb_107827_c1_g1	DDB1- and CUL4-associated factor 8 OS=Xenopus laevis OX=8355 GN=dcaf8 PE=2 SV=1 E(blastx)=4e-46
isogroupOarb_145635_c3_g2	Tetratricopeptide repeat protein 28 OS=Homo sapiens OX=9606 GN=TTC28 PE=1 SV=4 E(blastx)=2e-37
isogroupOarb_153907_c5_g2	Small RNA degrading nuclease 5 OS=Arabidopsis thaliana OX=3702 GN=SDN5 PE=2 SV=2 E(blastx)=5e-60
isogroupOarb_136144_c2_g2	FYVE, RhoGEF and PH domain-containing protein 4 OS=Homo sapiens OX=9606 GN=FGD4 PE=1 SV=2 E(blastx)=2e-48
isogroupOarb_146984_c1_g1	4-aminobutyrate aminotransferase, mitochondrial OS=Sus scrofa OX=9823 GN=ABAT PE=1 SV=2 E(blastx)=1e-173
isogroupOarb_125068_c4_g3	T-box transcription factor T OS=Gallus gallus OX=9031 GN=TBXT PE=2 SV=1 E(blastx)=3e-77
isogroupOarb_135927_c0_g1	Polypeptide N-acetylgalactosaminyltransferase 2 OS=Mus musculus OX=10090 GN=Galnt2 PE=1 SV=1 E(blastx)=2e-06
isogroupOarb_150514_c2_g1	Coiled-coil domain-containing protein 17 OS=Homo sapiens OX=9606 GN=CCDC17 PE=1 SV=2 E(blastx)=2e-14
isogroupOarb_152404_c3_g1	Helicase ARIP4 OS=Xenopus tropicalis OX=8364 GN=rad54l2 PE=2 SV=1 E(blastx)=4e-171
isogroupOarb_150659_c1_g2	Mitogen-activated protein kinase kinase kinase kinase 4 OS=Homo sapiens OX=9606 GN=MAP4K4 PE=1 SV=2 E(blastx)=1e-134
isogroupOarb_138702_c0_g1	RING finger and SPRY domain-containing protein 1 OS=Pongo abelii OX=9601 GN=RSPRY1 PE=2 SV=1 E(blastx)=4e-106
isogroupOarb_111884_c5_g4	Serine/threonine-protein kinase Chk2 OS=Mus musculus OX=10090 GN=Chek2 PE=1 SV=1 E(blastx)=1e-08
isogroupOarb_95451_c0_g1	Proteasome subunit alpha type-2 OS=Homo sapiens OX=9606 GN=PSMA2 PE=1 SV=2 E(blastx)=1e-174
isogroupOarb_154804_c2_g1	E3 ubiquitin-protein ligase UBR3 OS=Homo sapiens OX=9606 GN=UBR3 PE=2 SV=2 E(blastx)=8e-133
isogroupOarb_130263_c0_g1	Beta-2 adrenergic receptor OS=Mus musculus OX=10090 GN=Adrb2 PE=1 SV=2 E(blastx)=4e-07
isogroupOarb_134105_c4_g1	Protein Wnt-1 OS=Gallus gallus OX=9031 GN=WNT1 PE=1 SV=3 E(blastx)=1e-113
isogroupOarb_148562_c0_g1	Neurogenic locus notch homolog protein 2 OS=Rattus norvegicus OX=10116 GN=Notch2 PE=1 SV=1 E(blastx)=2e-119
isogroupOarb_150121_c6_g2	Neuronal acetylcholine receptor subunit alpha-10 OS=Gallus gallus OX=9031 GN=CHRNA10 PE=3 SV=1 E(blastx)=3e-58
isogroupOarb_133953_c5_g1	Cytochrome c oxidase subunit 1 OS=Lumbricus terrestris OX=6398 GN=COI PE=3 SV=1 E(blastx)=1e-117
isogroupOarb_128442_c4_g3	Integrator complex subunit 3 homolog OS=Anopheles gambiae OX=7165 GN=AGAP002539 PE=3 SV=5 E(blastx)=4e-31
isogroupOarb_144081_c0_g2	GTP-binding protein Rit1 OS=Homo sapiens OX=9606 GN=RIT1 PE=1 SV=1 E(blastx)=2e-12
isogroupOarb_154871_c11_g1	TBC1 domain family member 31 OS=Xenopus laevis OX=8355 GN=tbc1d31 PE=2 SV=1 E(blastx)=6e-31
isogroupOarb_42311_c0_g1	Protein transport protein Sec23B OS=Pongo abelii OX=9601 GN=SEC23B PE=2 SV=1 E(blastx)=3e-87
isogroupOarb_118145_c4_g2	Amiloride-sensitive sodium channel subunit alpha OS=Neoceratodus forsteri OX=7892 GN=scnn1a PE=1 SV=1 E(blastx)=1e-38
isogroupOarb_154294_c6_g3	Sperm flagellar protein 2 OS=Sus scrofa OX=9823 GN=SPEF2 PE=2 SV=1 E(blastx)=8e-86
isogroupOarb_155247_c0_g1	Parafibromin OS=Mus musculus OX=10090 GN=Cdc73 PE=1 SV=1 E(blastx)=6e-73
isogroupOarb_57027_c0_g1	E3 ubiquitin-protein ligase SIAH2 OS=Rattus norvegicus OX=10116 GN=Siah2 PE=1 SV=2 E(blastx)=4e-153
isogroupOarb_149606_c1_g1	Neurexin-3b OS=Danio rerio OX=7955 GN=nrxn3b PE=2 SV=1 E(blastx)=1e-37
isogroupOarb_153763_c5_g4	General transcription factor IIH subunit 5 OS=Gallus gallus OX=9031 GN=GTF2H5 PE=3 SV=1 E(blastx)=4e-28
isogroupOarb_147672_c1_g1	Dedicator of cytokinesis protein 1 OS=Mus musculus OX=10090 GN=Dock1 PE=1 SV=3 E(blastx)=4e-68
isogroupOarb_140504_c0_g2	Plasma membrane calcium-transporting ATPase 1 (Fragment) OS=Gallus gallus OX=9031 GN=ATP2B1 PE=2 SV=1 E(blastx)=1e-20
isogroupOarb_153566_c7_g1	Sorting nexin-17 OS=Danio rerio OX=7955 GN=snx17 PE=2 SV=1 E(blastx)=3e-107
isogroupOarb_121739_c1_g1	CUB and peptidase domain-containing protein 1 (Fragment) OS=Acropora millepora OX=45264 PE=1 SV=1 E(blastx)=1e-24
isogroupOarb_131867_c2_g3	Glutaryl-CoA dehydrogenase, mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=GCDH PE=1 SV=1 E(blastx)=2e-128
isogroupOarb_143486_c2_g1	Blastula protease 10 OS=Paracentrotus lividus OX=7656 GN=BP10 PE=2 SV=1 E(blastx)=1e-28
isogroupOarb_129390_c0_g1	Melanocortin receptor 5 OS=Ovis aries OX=9940 GN=MC5R PE=3 SV=1 E(blastx)=2e-08
